,sysname,sysname_alt,sum_min,num_trip,day,month,year
411,Blue Bikes,"Boston Metro, MA",74007,3171,19,5,2020
412,Blue Bikes,"Boston Metro, MA",90592,3661,20,5,2020
413,Blue Bikes,"Boston Metro, MA",123191,4652,21,5,2020
414,Blue Bikes,"Boston Metro, MA",158466,5695,22,5,2020
415,Blue Bikes,"Boston Metro, MA",101667,3804,23,5,2020
416,Blue Bikes,"Boston Metro, MA",163628,5285,24,5,2020
417,Blue Bikes,"Boston Metro, MA",123451,4257,25,5,2020
418,Blue Bikes,"Boston Metro, MA",130169,4864,26,5,2020
419,Blue Bikes,"Boston Metro, MA",132360,5059,27,5,2020
420,Blue Bikes,"Boston Metro, MA",102537,4358,28,5,2020
421,Blue Bikes,"Boston Metro, MA",117686,4875,29,5,2020
422,Blue Bikes,"Boston Metro, MA",217005,7376,30,5,2020
423,Blue Bikes,"Boston Metro, MA",230448,7735,31,5,2020
424,Blue Bikes,"Boston Metro, MA",98396,4145,1,6,2020
425,Blue Bikes,"Boston Metro, MA",117482,4753,2,6,2020
426,Blue Bikes,"Boston Metro, MA",123219,5184,3,6,2020
427,Blue Bikes,"Boston Metro, MA",133257,5449,4,6,2020
428,Blue Bikes,"Boston Metro, MA",127973,5282,5,6,2020
429,Blue Bikes,"Boston Metro, MA",155632,5850,6,6,2020
430,Blue Bikes,"Boston Metro, MA",176981,6313,7,6,2020
431,Blue Bikes,"Boston Metro, MA",137097,5820,8,6,2020
432,Blue Bikes,"Boston Metro, MA",123362,5500,9,6,2020
433,Blue Bikes,"Boston Metro, MA",134993,5831,10,6,2020
434,Blue Bikes,"Boston Metro, MA",61599,3285,11,6,2020
435,Blue Bikes,"Boston Metro, MA",166795,7275,12,6,2020
436,Blue Bikes,"Boston Metro, MA",249760,9209,13,6,2020
437,Blue Bikes,"Boston Metro, MA",227257,8184,14,6,2020
438,Blue Bikes,"Boston Metro, MA",122120,5554,15,6,2020
439,Blue Bikes,"Boston Metro, MA",147758,6525,16,6,2020
440,Blue Bikes,"Boston Metro, MA",148741,6769,17,6,2020
441,Blue Bikes,"Boston Metro, MA",144482,6845,18,6,2020
442,Blue Bikes,"Boston Metro, MA",169510,7761,19,6,2020
443,Blue Bikes,"Boston Metro, MA",199056,8170,20,6,2020
444,Blue Bikes,"Boston Metro, MA",177168,7095,21,6,2020
445,Blue Bikes,"Boston Metro, MA",136654,6400,22,6,2020
446,Blue Bikes,"Boston Metro, MA",145050,6868,23,6,2020
447,Blue Bikes,"Boston Metro, MA",125494,6333,24,6,2020
448,Blue Bikes,"Boston Metro, MA",158771,7654,25,6,2020
449,Blue Bikes,"Boston Metro, MA",176379,8289,26,6,2020
450,Blue Bikes,"Boston Metro, MA",162762,7104,27,6,2020
451,Blue Bikes,"Boston Metro, MA",110136,4775,28,6,2020
452,Blue Bikes,"Boston Metro, MA",83282,4593,29,6,2020
453,Blue Bikes,"Boston Metro, MA",98245,5302,30,6,2020
454,Blue Bikes,"Boston Metro, MA",127237,6369,1,7,2020
455,Blue Bikes,"Boston Metro, MA",171176,7953,2,7,2020
456,Blue Bikes,"Boston Metro, MA",192060,8016,3,7,2020
457,Blue Bikes,"Boston Metro, MA",266573,9424,4,7,2020
458,Blue Bikes,"Boston Metro, MA",210269,7965,5,7,2020
459,Blue Bikes,"Boston Metro, MA",157735,7282,6,7,2020
460,Blue Bikes,"Boston Metro, MA",153916,7470,7,7,2020
461,Blue Bikes,"Boston Metro, MA",134326,6891,8,7,2020
462,Blue Bikes,"Boston Metro, MA",158102,7795,9,7,2020
463,Blue Bikes,"Boston Metro, MA",150569,7733,10,7,2020
464,Blue Bikes,"Boston Metro, MA",245072,10057,11,7,2020
465,Blue Bikes,"Boston Metro, MA",219912,9022,12,7,2020
466,Blue Bikes,"Boston Metro, MA",133771,6972,13,7,2020
467,Blue Bikes,"Boston Metro, MA",119377,6585,14,7,2020
468,Blue Bikes,"Boston Metro, MA",172599,8720,15,7,2020
469,Blue Bikes,"Boston Metro, MA",179437,8950,16,7,2020
470,Blue Bikes,"Boston Metro, MA",163696,8217,17,7,2020
471,Blue Bikes,"Boston Metro, MA",238522,9727,18,7,2020
472,Blue Bikes,"Boston Metro, MA",173761,7570,19,7,2020
473,Blue Bikes,"Boston Metro, MA",133123,7016,20,7,2020
474,Blue Bikes,"Boston Metro, MA",157746,8274,21,7,2020
475,Blue Bikes,"Boston Metro, MA",144894,7634,22,7,2020
476,Blue Bikes,"Boston Metro, MA",112850,6518,23,7,2020
477,Blue Bikes,"Boston Metro, MA",202630,10206,24,7,2020
478,Blue Bikes,"Boston Metro, MA",285546,11586,25,7,2020
479,Blue Bikes,"Boston Metro, MA",213743,9044,26,7,2020
480,Blue Bikes,"Boston Metro, MA",131453,7210,27,7,2020
481,Blue Bikes,"Boston Metro, MA",144288,7667,28,7,2020
482,Blue Bikes,"Boston Metro, MA",171774,9015,29,7,2020
483,Blue Bikes,"Boston Metro, MA",158329,8505,30,7,2020
484,Blue Bikes,"Boston Metro, MA",207558,10413,31,7,2020
485,Blue Bikes,"Boston Metro, MA",277821,11789,1,8,2020
486,Blue Bikes,"Boston Metro, MA",189760,8178,2,8,2020
487,Blue Bikes,"Boston Metro, MA",161100,8348,3,8,2020
488,Blue Bikes,"Boston Metro, MA",109769,6232,4,8,2020
489,Blue Bikes,"Boston Metro, MA",174928,9321,5,8,2020
490,Blue Bikes,"Boston Metro, MA",188417,9687,6,8,2020
491,Blue Bikes,"Boston Metro, MA",191223,9858,7,8,2020
492,Blue Bikes,"Boston Metro, MA",276782,11848,8,8,2020
493,Blue Bikes,"Boston Metro, MA",217322,9496,9,8,2020
494,Blue Bikes,"Boston Metro, MA",154050,8147,10,8,2020
495,Blue Bikes,"Boston Metro, MA",159802,8621,11,8,2020
496,Blue Bikes,"Boston Metro, MA",161363,8803,12,8,2020
497,Blue Bikes,"Boston Metro, MA",176892,9338,13,8,2020
498,Blue Bikes,"Boston Metro, MA",197057,10149,14,8,2020
499,Blue Bikes,"Boston Metro, MA",237965,10297,15,8,2020
500,Blue Bikes,"Boston Metro, MA",139929,6545,16,8,2020
501,Blue Bikes,"Boston Metro, MA",167710,8760,17,8,2020
502,Blue Bikes,"Boston Metro, MA",175144,9439,18,8,2020
503,Blue Bikes,"Boston Metro, MA",151755,8383,19,8,2020
504,Blue Bikes,"Boston Metro, MA",191152,10106,20,8,2020
505,Blue Bikes,"Boston Metro, MA",198243,10411,21,8,2020
506,Blue Bikes,"Boston Metro, MA",233237,10240,22,8,2020
507,Blue Bikes,"Boston Metro, MA",167884,7341,23,8,2020
508,Blue Bikes,"Boston Metro, MA",162200,9032,24,8,2020
509,Blue Bikes,"Boston Metro, MA",172403,9618,25,8,2020
510,Blue Bikes,"Boston Metro, MA",194649,10437,26,8,2020
511,Blue Bikes,"Boston Metro, MA",111938,6904,27,8,2020
512,Blue Bikes,"Boston Metro, MA",212129,11037,28,8,2020
513,Blue Bikes,"Boston Metro, MA",133315,6783,29,8,2020
514,Blue Bikes,"Boston Metro, MA",266767,11122,30,8,2020
515,Blue Bikes,"Boston Metro, MA",173604,9470,31,8,2020
516,Blue Bikes,"Boston Metro, MA",1870,40,1,9,2020
517,Citi Bike,"New York, NY",459482,37714,2,1,2019
518,Citi Bike,"New York, NY",487445,41573,3,1,2019
519,Citi Bike,"New York, NY",514358,43790,4,1,2019
520,Citi Bike,"New York, NY",188331,17412,5,1,2019
521,Citi Bike,"New York, NY",392897,31424,6,1,2019
522,Citi Bike,"New York, NY",406900,36387,7,1,2019
523,Citi Bike,"New York, NY",473777,41162,8,1,2019
524,Citi Bike,"New York, NY",497712,44241,9,1,2019
525,Citi Bike,"New York, NY",418061,38938,10,1,2019
526,Citi Bike,"New York, NY",344419,32737,11,1,2019
527,Citi Bike,"New York, NY",273386,25063,12,1,2019
528,Citi Bike,"New York, NY",255587,22742,13,1,2019
529,Citi Bike,"New York, NY",376454,34931,14,1,2019
530,Citi Bike,"New York, NY",429202,38988,15,1,2019
531,Citi Bike,"New York, NY",443064,40304,16,1,2019
532,Citi Bike,"New York, NY",418246,38896,17,1,2019
533,Citi Bike,"New York, NY",372338,34158,18,1,2019
534,Citi Bike,"New York, NY",270720,23776,19,1,2019
535,Citi Bike,"New York, NY",148639,14214,20,1,2019
536,Citi Bike,"New York, NY",92254,10269,21,1,2019
537,Citi Bike,"New York, NY",295493,28503,22,1,2019
538,Citi Bike,"New York, NY",467295,41392,23,1,2019
539,Citi Bike,"New York, NY",217920,20081,24,1,2019
540,Citi Bike,"New York, NY",428326,38752,25,1,2019
541,Citi Bike,"New York, NY",300775,26215,26,1,2019
542,Citi Bike,"New York, NY",374242,29979,27,1,2019
543,Citi Bike,"New York, NY",383882,35565,28,1,2019
544,Citi Bike,"New York, NY",328853,30887,29,1,2019
545,Citi Bike,"New York, NY",258357,25119,30,1,2019
546,Citi Bike,"New York, NY",178546,18594,31,1,2019
547,Citi Bike,"New York, NY",248525,24928,1,2,2019
548,Citi Bike,"New York, NY",239901,21923,2,2,2019
549,Citi Bike,"New York, NY",408822,31835,3,2,2019
550,Citi Bike,"New York, NY",571478,46302,4,2,2019
551,Citi Bike,"New York, NY",690234,54036,5,2,2019
552,Citi Bike,"New York, NY",436205,39215,6,2,2019
553,Citi Bike,"New York, NY",490716,43102,7,2,2019
554,Citi Bike,"New York, NY",410772,36384,8,2,2019
555,Citi Bike,"New York, NY",261925,23720,9,2,2019
556,Citi Bike,"New York, NY",277641,24089,10,2,2019
557,Citi Bike,"New York, NY",425520,38591,11,2,2019
558,Citi Bike,"New York, NY",171582,15863,12,2,2019
559,Citi Bike,"New York, NY",381493,34848,13,2,2019
560,Citi Bike,"New York, NY",479663,41566,14,2,2019
561,Citi Bike,"New York, NY",578672,46744,15,2,2019
562,Citi Bike,"New York, NY",408544,30952,16,2,2019
563,Citi Bike,"New York, NY",306428,24009,17,2,2019
564,Citi Bike,"New York, NY",291801,25785,18,2,2019
565,Citi Bike,"New York, NY",380317,34604,19,2,2019
566,Citi Bike,"New York, NY",224517,20437,20,2,2019
567,Citi Bike,"New York, NY",472420,39371,21,2,2019
568,Citi Bike,"New York, NY",483319,41697,22,2,2019
569,Citi Bike,"New York, NY",388619,31556,23,2,2019
570,Citi Bike,"New York, NY",292129,24251,24,2,2019
571,Citi Bike,"New York, NY",368408,34196,25,2,2019
572,Citi Bike,"New York, NY",411583,37480,26,2,2019
573,Citi Bike,"New York, NY",381660,36426,27,2,2019
574,Citi Bike,"New York, NY",415475,38152,28,2,2019
575,Citi Bike,"New York, NY",329890,30193,1,3,2019
576,Citi Bike,"New York, NY",217579,17980,2,3,2019
577,Citi Bike,"New York, NY",280768,23242,3,3,2019
578,Citi Bike,"New York, NY",309615,28341,4,3,2019
579,Citi Bike,"New York, NY",397867,37067,5,3,2019
580,Citi Bike,"New York, NY",340947,33253,6,3,2019
581,Citi Bike,"New York, NY",370675,35861,7,3,2019
582,Citi Bike,"New York, NY",441276,40278,8,3,2019
583,Citi Bike,"New York, NY",540520,38817,9,3,2019
584,Citi Bike,"New York, NY",218923,18908,10,3,2019
585,Citi Bike,"New York, NY",637385,52282,11,3,2019
586,Citi Bike,"New York, NY",526227,47153,12,3,2019
587,Citi Bike,"New York, NY",565411,50003,13,3,2019
588,Citi Bike,"New York, NY",688944,57326,14,3,2019
589,Citi Bike,"New York, NY",748077,57326,15,3,2019
590,Citi Bike,"New York, NY",576195,42012,16,3,2019
591,Citi Bike,"New York, NY",502226,36754,17,3,2019
592,Citi Bike,"New York, NY",537258,46378,18,3,2019
593,Citi Bike,"New York, NY",617610,52870,19,3,2019
594,Citi Bike,"New York, NY",660116,55289,20,3,2019
595,Citi Bike,"New York, NY",210625,21271,21,3,2019
596,Citi Bike,"New York, NY",391331,35280,22,3,2019
597,Citi Bike,"New York, NY",482378,37262,23,3,2019
598,Citi Bike,"New York, NY",786860,50088,24,3,2019
599,Citi Bike,"New York, NY",625929,53353,25,3,2019
600,Citi Bike,"New York, NY",640654,55340,26,3,2019
601,Citi Bike,"New York, NY",620512,54317,27,3,2019
602,Citi Bike,"New York, NY",688574,58363,28,3,2019
603,Citi Bike,"New York, NY",722870,59041,29,3,2019
604,Citi Bike,"New York, NY",1120455,66222,30,3,2019
605,Citi Bike,"New York, NY",401451,32785,31,3,2019
606,Citi Bike,"New York, NY",584146,51245,1,4,2019
607,Citi Bike,"New York, NY",657175,57805,2,4,2019
608,Citi Bike,"New York, NY",851955,67657,3,4,2019
609,Citi Bike,"New York, NY",817597,66204,4,4,2019
610,Citi Bike,"New York, NY",367994,34470,5,4,2019
611,Citi Bike,"New York, NY",1109041,65884,6,4,2019
612,Citi Bike,"New York, NY",1064469,64460,7,4,2019
613,Citi Bike,"New York, NY",959350,70170,8,4,2019
614,Citi Bike,"New York, NY",672364,59233,9,4,2019
615,Citi Bike,"New York, NY",887483,70779,10,4,2019
616,Citi Bike,"New York, NY",728138,62229,11,4,2019
617,Citi Bike,"New York, NY",725641,57868,12,4,2019
618,Citi Bike,"New York, NY",1225036,70676,13,4,2019
619,Citi Bike,"New York, NY",941023,58283,14,4,2019
620,Citi Bike,"New York, NY",551168,45468,15,4,2019
621,Citi Bike,"New York, NY",829402,63089,16,4,2019
622,Citi Bike,"New York, NY",854972,64997,17,4,2019
623,Citi Bike,"New York, NY",772035,61337,18,4,2019
624,Citi Bike,"New York, NY",943324,64702,19,4,2019
625,Citi Bike,"New York, NY",532055,36600,20,4,2019
626,Citi Bike,"New York, NY",878475,51584,21,4,2019
627,Citi Bike,"New York, NY",553848,43927,22,4,2019
628,Citi Bike,"New York, NY",1112729,75101,23,4,2019
629,Citi Bike,"New York, NY",1129917,77369,24,4,2019
630,Citi Bike,"New York, NY",791871,60730,25,4,2019
631,Citi Bike,"New York, NY",432552,37125,26,4,2019
632,Citi Bike,"New York, NY",865819,56050,27,4,2019
633,Citi Bike,"New York, NY",536095,41156,28,4,2019
634,Citi Bike,"New York, NY",776728,60668,29,4,2019
635,Citi Bike,"New York, NY",785192,62527,30,4,2019
636,Citi Bike,"New York, NY",738559,60806,1,5,2019
637,Citi Bike,"New York, NY",912432,68534,2,5,2019
638,Citi Bike,"New York, NY",795692,62224,3,5,2019
639,Citi Bike,"New York, NY",884328,55618,4,5,2019
640,Citi Bike,"New York, NY",191766,16353,5,5,2019
641,Citi Bike,"New York, NY",958579,69654,6,5,2019
642,Citi Bike,"New York, NY",996152,72649,7,5,2019
643,Citi Bike,"New York, NY",1033803,76164,8,5,2019
644,Citi Bike,"New York, NY",838076,66602,9,5,2019
645,Citi Bike,"New York, NY",907185,67671,10,5,2019
646,Citi Bike,"New York, NY",1195604,69605,11,5,2019
647,Citi Bike,"New York, NY",121016,10854,12,5,2019
648,Citi Bike,"New York, NY",232142,22232,13,5,2019
649,Citi Bike,"New York, NY",488066,42726,14,5,2019
650,Citi Bike,"New York, NY",1024841,74062,15,5,2019
651,Citi Bike,"New York, NY",1098189,77585,16,5,2019
652,Citi Bike,"New York, NY",1002178,71943,17,5,2019
653,Citi Bike,"New York, NY",1256510,72712,18,5,2019
654,Citi Bike,"New York, NY",1205398,69774,19,5,2019
655,Citi Bike,"New York, NY",1052548,74202,20,5,2019
656,Citi Bike,"New York, NY",1102025,79129,21,5,2019
657,Citi Bike,"New York, NY",1136060,81757,22,5,2019
658,Citi Bike,"New York, NY",734346,56506,23,5,2019
659,Citi Bike,"New York, NY",1110879,74546,24,5,2019
660,Citi Bike,"New York, NY",1057669,59108,25,5,2019
661,Citi Bike,"New York, NY",898789,49488,26,5,2019
662,Citi Bike,"New York, NY",1223623,66086,27,5,2019
663,Citi Bike,"New York, NY",760845,59380,28,5,2019
664,Citi Bike,"New York, NY",691538,54953,29,5,2019
665,Citi Bike,"New York, NY",665863,52398,30,5,2019
666,Citi Bike,"New York, NY",1233973,82740,31,5,2019
667,Citi Bike,"New York, NY",1284589,76119,1,6,2019
668,Citi Bike,"New York, NY",1141002,67229,2,6,2019
669,Citi Bike,"New York, NY",1114821,77428,3,6,2019
670,Citi Bike,"New York, NY",1183181,83091,4,6,2019
671,Citi Bike,"New York, NY",1063318,78616,5,6,2019
672,Citi Bike,"New York, NY",1131633,81071,6,6,2019
673,Citi Bike,"New York, NY",1185699,82590,7,6,2019
674,Citi Bike,"New York, NY",1355417,77676,8,6,2019
675,Citi Bike,"New York, NY",1297085,73768,9,6,2019
676,Citi Bike,"New York, NY",428203,36940,10,6,2019
677,Citi Bike,"New York, NY",1093898,77800,11,6,2019
678,Citi Bike,"New York, NY",1199671,84869,12,6,2019
679,Citi Bike,"New York, NY",630078,49088,13,6,2019
680,Citi Bike,"New York, NY",1145163,80287,14,6,2019
681,Citi Bike,"New York, NY",1267316,73526,15,6,2019
682,Citi Bike,"New York, NY",863551,55478,16,6,2019
683,Citi Bike,"New York, NY",980255,72339,17,6,2019
684,Citi Bike,"New York, NY",428786,36398,18,6,2019
685,Citi Bike,"New York, NY",801529,63550,19,6,2019
686,Citi Bike,"New York, NY",770579,59713,20,6,2019
687,Citi Bike,"New York, NY",926568,65362,21,6,2019
688,Citi Bike,"New York, NY",1323690,76196,22,6,2019
689,Citi Bike,"New York, NY",1311050,75299,23,6,2019
690,Citi Bike,"New York, NY",1128150,79841,24,6,2019
691,Citi Bike,"New York, NY",882589,65714,25,6,2019
692,Citi Bike,"New York, NY",1164115,82972,26,6,2019
693,Citi Bike,"New York, NY",1151267,81420,27,6,2019
694,Citi Bike,"New York, NY",1115815,78350,28,6,2019
695,Citi Bike,"New York, NY",982911,62425,29,6,2019
696,Citi Bike,"New York, NY",1092684,63351,30,6,2019
697,Citi Bike,"New York, NY",1129544,78079,1,7,2019
698,Citi Bike,"New York, NY",1067673,77989,2,7,2019
699,Citi Bike,"New York, NY",1035366,73967,3,7,2019
700,Citi Bike,"New York, NY",925166,52097,4,7,2019
701,Citi Bike,"New York, NY",924727,58566,5,7,2019
702,Citi Bike,"New York, NY",820794,50669,6,7,2019
703,Citi Bike,"New York, NY",1015478,61218,7,7,2019
704,Citi Bike,"New York, NY",933391,67870,8,7,2019
705,Citi Bike,"New York, NY",1169206,83489,9,7,2019
706,Citi Bike,"New York, NY",1164687,83987,10,7,2019
707,Citi Bike,"New York, NY",690283,54522,11,7,2019
708,Citi Bike,"New York, NY",1148193,80567,12,7,2019
709,Citi Bike,"New York, NY",1311504,76224,13,7,2019
710,Citi Bike,"New York, NY",1126050,67948,14,7,2019
711,Citi Bike,"New York, NY",1151563,80876,15,7,2019
712,Citi Bike,"New York, NY",1161709,84309,16,7,2019
713,Citi Bike,"New York, NY",903389,69253,17,7,2019
714,Citi Bike,"New York, NY",772765,60805,18,7,2019
715,Citi Bike,"New York, NY",1019475,74722,19,7,2019
716,Citi Bike,"New York, NY",740343,50347,20,7,2019
717,Citi Bike,"New York, NY",696693,48184,21,7,2019
718,Citi Bike,"New York, NY",666108,52299,22,7,2019
719,Citi Bike,"New York, NY",851491,66059,23,7,2019
720,Citi Bike,"New York, NY",1233701,87329,24,7,2019
721,Citi Bike,"New York, NY",1213924,86212,25,7,2019
722,Citi Bike,"New York, NY",1179999,82556,26,7,2019
723,Citi Bike,"New York, NY",1198144,71881,27,7,2019
724,Citi Bike,"New York, NY",1103834,67639,28,7,2019
725,Citi Bike,"New York, NY",1074959,78522,29,7,2019
726,Citi Bike,"New York, NY",1075299,80518,30,7,2019
727,Citi Bike,"New York, NY",831207,65458,31,7,2019
728,Citi Bike,"New York, NY",1178794,87425,1,8,2019
729,Citi Bike,"New York, NY",1150737,82017,2,8,2019
730,Citi Bike,"New York, NY",1336700,77132,3,8,2019
731,Citi Bike,"New York, NY",1094530,66441,4,8,2019
732,Citi Bike,"New York, NY",1166133,82234,5,8,2019
733,Citi Bike,"New York, NY",1136078,82220,6,8,2019
734,Citi Bike,"New York, NY",648385,52204,7,8,2019
735,Citi Bike,"New York, NY",1105602,79203,8,8,2019
736,Citi Bike,"New York, NY",1134383,80036,9,8,2019
737,Citi Bike,"New York, NY",1491522,82333,10,8,2019
738,Citi Bike,"New York, NY",1250930,73125,11,8,2019
739,Citi Bike,"New York, NY",1153105,81164,12,8,2019
740,Citi Bike,"New York, NY",982387,74917,13,8,2019
741,Citi Bike,"New York, NY",1006309,75355,14,8,2019
742,Citi Bike,"New York, NY",1184063,84672,15,8,2019
743,Citi Bike,"New York, NY",1150183,81242,16,8,2019
744,Citi Bike,"New York, NY",1385073,77677,17,8,2019
745,Citi Bike,"New York, NY",884242,56173,18,8,2019
746,Citi Bike,"New York, NY",1008934,73788,19,8,2019
747,Citi Bike,"New York, NY",1127632,82109,20,8,2019
748,Citi Bike,"New York, NY",956134,72884,21,8,2019
749,Citi Bike,"New York, NY",992602,73736,22,8,2019
750,Citi Bike,"New York, NY",869157,63366,23,8,2019
751,Citi Bike,"New York, NY",1267023,73846,24,8,2019
752,Citi Bike,"New York, NY",1226963,71759,25,8,2019
753,Citi Bike,"New York, NY",1099447,78817,26,8,2019
754,Citi Bike,"New York, NY",1125591,82541,27,8,2019
755,Citi Bike,"New York, NY",819002,65052,28,8,2019
756,Citi Bike,"New York, NY",1156968,82992,29,8,2019
757,Citi Bike,"New York, NY",1110753,76544,30,8,2019
758,Citi Bike,"New York, NY",1109620,63888,31,8,2019
759,Citi Bike,"New York, NY",1121400,62368,1,9,2019
760,Citi Bike,"New York, NY",540557,37800,2,9,2019
761,Citi Bike,"New York, NY",1160093,83445,3,9,2019
762,Citi Bike,"New York, NY",1128360,84666,4,9,2019
763,Citi Bike,"New York, NY",1203646,89499,5,9,2019
764,Citi Bike,"New York, NY",672195,55143,6,9,2019
765,Citi Bike,"New York, NY",1287767,77731,7,9,2019
766,Citi Bike,"New York, NY",1153585,72388,8,9,2019
767,Citi Bike,"New York, NY",1169338,84637,9,9,2019
768,Citi Bike,"New York, NY",1170934,87408,10,9,2019
769,Citi Bike,"New York, NY",1225101,90237,11,9,2019
770,Citi Bike,"New York, NY",878049,70129,12,9,2019
771,Citi Bike,"New York, NY",1196456,87295,13,9,2019
772,Citi Bike,"New York, NY",1190597,75125,14,9,2019
773,Citi Bike,"New York, NY",1317377,78827,15,9,2019
774,Citi Bike,"New York, NY",1101302,81940,16,9,2019
775,Citi Bike,"New York, NY",1266991,92934,17,9,2019
776,Citi Bike,"New York, NY",1210394,90125,18,9,2019
777,Citi Bike,"New York, NY",1195852,89439,19,9,2019
778,Citi Bike,"New York, NY",1290885,90229,20,9,2019
779,Citi Bike,"New York, NY",1696187,98039,21,9,2019
780,Citi Bike,"New York, NY",1278295,76350,22,9,2019
781,Citi Bike,"New York, NY",1190191,85329,23,9,2019
782,Citi Bike,"New York, NY",1263403,92756,24,9,2019
783,Citi Bike,"New York, NY",1277538,93850,25,9,2019
784,Citi Bike,"New York, NY",1101580,84416,26,9,2019
785,Citi Bike,"New York, NY",1289589,92932,27,9,2019
786,Citi Bike,"New York, NY",1350297,81193,28,9,2019
787,Citi Bike,"New York, NY",1247252,75647,29,9,2019
788,Citi Bike,"New York, NY",1010108,76393,30,9,2019
789,Citi Bike,"New York, NY",3604,159,1,10,2019
790,Citi Bike,"New York, NY",230835,18015,1,1,2020
791,Citi Bike,"New York, NY",515255,41453,2,1,2020
792,Citi Bike,"New York, NY",363149,31824,3,1,2020
793,Citi Bike,"New York, NY",347345,29382,4,1,2020
794,Citi Bike,"New York, NY",316452,27559,5,1,2020
795,Citi Bike,"New York, NY",482242,42689,6,1,2020
796,Citi Bike,"New York, NY",518960,46477,7,1,2020
797,Citi Bike,"New York, NY",460900,42380,8,1,2020
798,Citi Bike,"New York, NY",420086,39277,9,1,2020
799,Citi Bike,"New York, NY",595532,50613,10,1,2020
800,Citi Bike,"New York, NY",860055,56218,11,1,2020
801,Citi Bike,"New York, NY",835808,53120,12,1,2020
802,Citi Bike,"New York, NY",573882,49371,13,1,2020
803,Citi Bike,"New York, NY",489232,44098,14,1,2020
804,Citi Bike,"New York, NY",644902,54178,15,1,2020
805,Citi Bike,"New York, NY",500479,45249,16,1,2020
806,Citi Bike,"New York, NY",357371,34071,17,1,2020
807,Citi Bike,"New York, NY",143130,13284,18,1,2020
808,Citi Bike,"New York, NY",303788,25902,19,1,2020
809,Citi Bike,"New York, NY",256182,24223,20,1,2020
810,Citi Bike,"New York, NY",397184,37357,21,1,2020
811,Citi Bike,"New York, NY",476318,43363,22,1,2020
812,Citi Bike,"New York, NY",544718,48171,23,1,2020
813,Citi Bike,"New York, NY",600973,51248,24,1,2020
814,Citi Bike,"New York, NY",192680,17688,25,1,2020
815,Citi Bike,"New York, NY",457161,36116,26,1,2020
816,Citi Bike,"New York, NY",524296,46483,27,1,2020
817,Citi Bike,"New York, NY",538081,48762,28,1,2020
818,Citi Bike,"New York, NY",521841,47374,29,1,2020
819,Citi Bike,"New York, NY",495675,45508,30,1,2020
820,Citi Bike,"New York, NY",527211,47212,31,1,2020
821,Citi Bike,"New York, NY",425596,35498,1,2,2020
822,Citi Bike,"New York, NY",338170,28593,2,2,2020
823,Citi Bike,"New York, NY",652646,53397,3,2,2020
824,Citi Bike,"New York, NY",597335,52416,4,2,2020
825,Citi Bike,"New York, NY",553393,50514,5,2,2020
826,Citi Bike,"New York, NY",337775,32148,6,2,2020
827,Citi Bike,"New York, NY",340160,32557,7,2,2020
828,Citi Bike,"New York, NY",388371,32716,8,2,2020
829,Citi Bike,"New York, NY",403943,32558,9,2,2020
830,Citi Bike,"New York, NY",285631,26778,10,2,2020
831,Citi Bike,"New York, NY",415050,37711,11,2,2020
832,Citi Bike,"New York, NY",553978,49344,12,2,2020
833,Citi Bike,"New York, NY",404375,37307,13,2,2020
